SKU,Quantity In Stock,Clearance,Wholesale Price,Retail Price,MAP Minimum Advertised Price,Maximum Order Quantity,UPC,MPN,GTIN,Amazon,Walmart,Ebay,Pet Category,Sub Category,Product Title,Size,Variant Name,Description,Brand,Condition,Product Count,Length,Width,Height,Weight,Picture URLs,Image Count,Color,Shopify Handle,Product URL
WW30092,243,Clearance,8.93,21.99,0,,029904300924,70092,29904300924,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Gravel and Sand, Pure Water Pebbles",Pure Water Pebbles Aquarium Gravel Cumberland River Gems,2 lb,2 lb Pure Water Pebbles Aquarium Gravel Cumberland River Gems,"<p>Pure Water Pebbles Freshwater Aquarium Substrate contains all natural gravel with a fish-safe 100% acrylic coating. These attractive pebbles are non-toxic, colorfast, and will not alter the chemistry of your aquarium water.</p><ul><li>Gravel Grain Size 6.3 - 9.5 mm</li><li>Premium freshwater aquarium substrate</li><li>Natural gravel with 100% acrylic coating</li><li>Non-toxic, colorfast, will not alter water chemistry</li></ul><p>Pure Water Pebbles are recommended for aquariums, ponds, terrariums, gardens, potted plants, vases, ash trays, crafts and hobbies, architectural surfaces, landscaping designs, and more! Be sure to check out all of the colors available to find the perfect gravel for your needs.</p>",Pure Water Pebbles,NEW,1,8,5,0.5,2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ww30092__1.jpg,1,Brown,pure-water-pebbles-aquarium-gravel-cumberland-river-gems,https://www.petwholesaleusa.com/products/pure-water-pebbles-aquarium-gravel-cumberland-river-gems
ZM11908,242,,1.2,2.99,0,,097612119084,BB-8,97612119084,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Bottom Feeder Food, Aquarium Top Sellers, Zoo Med",Zoo Med Pleco Banquet Block Time Release Food for Suckermouth Type Catfish,1 count,1 count Zoo Med Pleco Banquet Block Time Release Food for Suckermouth Type Catfish,"<p>The Zoo Med Aquatic Pleco Banquet Block is a time-release food block made especially for Suckermouth-type Catfish. Made with algae and wood fiber necessary for the long-term health of your aquarium fish, this slow-release block is great as a vacation feeder.</p><ul><li>Time-release food block made specifically for Suckermouth-type Catfish</li><li>Contains algae and wood fiber for long term fish health</li><li>Allows bottom feeders to wear mouth parts naturally</li><li>Each Pleco Banquet Block is 0.45 oz (12.8 grams)</li></ul><p>These feeder blocks act as effective supplemental food sources for difficult feeders and allow bottom feeders to naturally achieve healthy wear for their mouth parts.</p><p>Made in the USA.</p><p>Feeding Instructions: Place on Pleco Banquet Block per 2-3 small catfish or one medium to large size catfish being fed. Add multiple Pleco Blocks if you notice aggression during feeding time. Can be used for fresh or saltwater fish. Lasts one week. Approximate shelf life: 3 years.</p><p>Ingredients: Calcium Sulfate, Plankton, Powdered Cellulose, Spirulina Algae, Magnesium Sulfate, Dicalcium Phosphate, Niacin, L-Ascorbyl-2-Polyphosphate (stabilized Vitamin C), Thiamine Hydrochloride, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Biotin, Beta Carotene.</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 1.0%<br>Crude Fat (min) - 0.25%<br>Crude Fiber (max) - 4.0%<br>Moisture (max) - 18.0%<br>Calcium (min) - 32.0%<br>Calcium (max) - 28.0%.</p>",Zoo Med,NEW,1,7,4.25,0.75,0.06,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm11908__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm11908__2.jpg",2,,zoo-med-pleco-banquet-block-time-release-food-for-suckermouth-type-catfish,https://www.petwholesaleusa.com/products/zoo-med-pleco-banquet-block-time-release-food-for-suckermouth-type-catfish
WW70025,238,Clearance,10.77,21.99,0,,029904700250,70015,29904700250,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Gravel and Sand, Pure Water Pebbles",Pure Water Pebbles Aquarium Gravel Daffodil,5 lb,5 lb Pure Water Pebbles Aquarium Gravel Daffodil,"<p>Pure Water Pebbles Freshwater Aquarium Substrate contains all natural gravel with a fish-safe 100% acrylic coating. These attractive pebbles are non-toxic, colorfast, and will not alter the chemistry of your aquarium water.</p><ul><li>Gravel Grain Size 3.1 - 6.3 mm</li><li>Premium freshwater aquarium substrate</li><li>Natural gravel with 100% acrylic coating</li><li>Non-toxic, colorfast, will not alter water chemistry</li></ul><p>Pure Water Pebbles are recommended for aquariums, ponds, terrariums, gardens, potted plants, vases, ash trays, crafts and hobbies, architectural surfaces, landscaping designs, and more! Be sure to check out all of the colors available to find the perfect gravel for your needs.</p>",Pure Water Pebbles,NEW,1,12,8,1.5,5,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ww70025__1.jpg,1,Yellow,pure-water-pebbles-aquarium-gravel-daffodil,https://www.petwholesaleusa.com/products/pure-water-pebbles-aquarium-gravel-daffodil
WW30095,231,Clearance,11.75,23.99,0,,029904300955,30115,29904300955,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Gravel and Sand, Pure Water Pebbles",Pure Water Pebbles Aquarium Gravel Cumberland River Gems,5 lb,5 lb Pure Water Pebbles Aquarium Gravel Cumberland River Gems,"<p>Pure Water Pebbles Freshwater Aquarium Substrate contains all natural gravel with a fish-safe 100% acrylic coating. These attractive pebbles are non-toxic, colorfast, and will not alter the chemistry of your aquarium water.</p><ul><li>Gravel Grain Size 6.3 - 9.5 mm</li><li>Premium freshwater aquarium substrate</li><li>Natural gravel with 100% acrylic coating</li><li>Non-toxic, colorfast, will not alter water chemistry</li></ul><p>Pure Water Pebbles are recommended for aquariums, ponds, terrariums, gardens, potted plants, vases, ash trays, crafts and hobbies, architectural surfaces, landscaping designs, and more! Be sure to check out all of the colors available to find the perfect gravel for your needs.</p>",Pure Water Pebbles,NEW,1,12,8,1.5,5,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ww30095__1.jpg,1,Brown,pure-water-pebbles-aquarium-gravel-cumberland-river-gems,https://www.petwholesaleusa.com/products/pure-water-pebbles-aquarium-gravel-cumberland-river-gems
WE01003,230,Clearance,0.05,0.99,0,,028023010035,1003,28023010035,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Fish Nets, Aquarium Clearance, Weco",Weco Fine Mesh Fish Net for Aquariums,"3"" net - 1 count","3"" net - 1 count Weco Fine Mesh Fish Net for Aquariums","<p>Weco Fine Mesh Nets are ideally suited for handling delicate aquarium fish and skimming debris from the water. Weco nets use only the highest quality mesh for a difference you can see and feel, with an extra-thick twisted wire handle thats easy to grip and comfortable to hold.</p><ul><li>Fine mesh net for handling delicate fish and skimming debris</li><li>Highest quality mesh, you can see and feel the difference</li><li>Thicker twisted wire creates a stronger, more rigid net</li><li>All nets include a convenient net holder.</li></ul>",Weco,NEW,1,9.85,3.35,0.25,0.2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/we01003__1.jpg,1,,weco-fine-mesh-fish-net-for-aquariums,https://www.petwholesaleusa.com/products/weco-fine-mesh-fish-net-for-aquariums
S14505,227,,1.72,4.99,0,,010838145057,14505,10838145057,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Pond Supplies,"Aquarium Airline and Valves, Pond Airline and Bubblers, Lees",Lees Airline Tubing for Aquariums,8 feet,8 feet Lees Airline Tubing for Aquariums,"<p>Lees Aquarium Airline Tubing comes in multiple lengths to meet virtually any aquarium need. This flexible standard airline tubing is great for use with air pumps, bubbler decorations and more.</p><ul><li>Standard kink-resistant clear tubing</li><li>Great for use with air pumps, bubblers and more</li><li>Multiple lengths suit a variety of aquarium applications</li></ul><p>Made in the USA.</p><p>Airline Tubing Dimensions: 0.165"" ID and 0.225"" OD.</p>",Lees,NEW,1,0.63,3,9,0.096,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/s14505__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/s14505__2.jpg",2,,lees-airline-tubing-for-aquariums,https://www.petwholesaleusa.com/products/lees-airline-tubing-for-aquariums
K33111,225,Clearance,0.05,0.99,0,,048054331114,33111,48054331114,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Water Conditioners, Kordon",Kordon NovAqua Plus Water Conditioner,1 oz,1 oz Kordon NovAqua Plus Water Conditioner,"<p>Kordon NovAqua Plus will help protect the health of both fishes and invertebrates by inhibiting viruses and harmful bacteria, and by providing an immune system booster and a protective body slime replacer.</p><ul><li>Provides a protective skin slime coat</li><li>Contains organic immune health aids</li><li>Adds electrolytes and vitamins</li><li>Provides an organic virus inhibitor</li><li>Removes chlorine and toxic metals</li><li>Breaks down chloramines</li></ul><p>In addition, NovAqua Plus adds electrolytes needed for proper osmotic balance, and detoxifies tap water by removing all chlorine, balancing alkalinity, and helping stabilize water pH. NovAqua Plus will not harm plants, beneficial bacteria or biological filters contains no phosphates, and will not contaminate ground or wastewater.</p><p>The manufacturer states, for any Kordon water conditioners, including the NovAqua products, they are ""Nontoxic to humans, pets, and aquatic life."" This is included on most of their product labels as well.</p><p>1 oz - Treats 60 Gallons<br>4 oz - Treats 240 Gallons<br>8 oz - Treats 480 Gallons<br>16 oz - Treats 960 Gallons<br>1 Gallon - Treats 7,693 Gallons<br>5 Gallons - Treats 38,400 Gallons.</p>",Kordon,NEW,1,1.5,1,4.5,0.1,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/k33111__1.jpg,1,,kordon-novaqua-plus-water-conditioner,https://www.petwholesaleusa.com/products/kordon-novaqua-plus-water-conditioner
K31111,216,,0.05,0.99,0,,048054311116,31111,48054311116,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Water Conditioners, Aquarium Clearance, Kordon",Kordon NovAqua Water Conditioner for Freshwater and Saltwater Aquariums,1 oz,1 oz Kordon NovAqua Water Conditioner for Freshwater and Saltwater Aquariums,"<p>Kordon NovAqua provides a protective colloid coating on a fishs body when the natural slime has been removed due to injury, disease or rough handling.</p><ul><li>Adds protective skin slime to fish</li><li>Water conditioner for freshwater and saltwater aquariums</li><li>Detoxifies chlorine and Chloramines from tap water and removes toxic metals</li></ul><p>The coating acts like an invisible bandage, providing a barrier against serious loss of internal fluids and electrolytes and protects damaged areas of the body against external toxins and disease-causing organisms.</p><p>Kordon NovAqua aids in concentrating certain drugs and antibacterial at the diseased or damaged site. NovAqua detoxifies heavy metals and is capable of eliminating free copper ions from solution.</p><p>Each ounce treats 60 gallons of water. Amquel protects pond fishes and invertebrates by quick elimination, in a true single step-action three of the most toxic chemicals commonly found in water.</p><p>1 oz - Treats 60 Gallons<br>4 oz - Treats 240 Gallons<br>8 oz - Treats 480 Gallons<br>16 oz - Treats 960 Gallons<br>1 Gallon - Treats 7,693 Gallons<br>5 Gallons - Treats 38,400 Gallons<br>.</p>",Kordon,NEW,1,1.5,1,4.5,0.1,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/k31111__1.jpg,1,,kordon-novaqua-water-conditioner-for-freshwater-and-saltwater-aquariums,https://www.petwholesaleusa.com/products/kordon-novaqua-water-conditioner-for-freshwater-and-saltwater-aquariums
ZO00715,207,Clearance,0.75,1.99,0,,628142000000,715,6.28E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Chew Toys, Bird Interactive Toys, Bird Top Sellers, Zoo-Max","Zoo-Max Groovy Pieces 1"" Blocks Bird Toy",12 count,"12 count Zoo-Max Groovy Pieces 1"" Blocks Bird Toy","<p>Studies have shown that toys play a critical role in keeping exotic birds healthy. The Zoo-Max Groovy Blocks parrot toy is great for rejuvenating a birds existing toy or for you to use to invent your own. Each groovy block has a hole drilled through the center so you can easily fasten them onto lengths of rope or chain. The grooves mean you can wedge foods, treats and materials inside them for foraging which helps to reduce your birds boredom.</p><ul><li>Non-toxic</li><li>Made of soft wood</li><li>Great for foraging</li><li>Reduces boredom</li>",Zoo-Max,NEW,1,5.5,6,1.5,0.38,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zo00715__1.jpg,1,,zoo-max-groovy-pieces-1-inch-blocks-bird-toy,https://www.petwholesaleusa.com/products/zoo-max-groovy-pieces-1-inch-blocks-bird-toy
WW70012,203,Clearance,10.63,21.99,0,,029904700120,70012,29904700120,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Gravel and Sand, Pure Water Pebbles",Pure Water Pebbles Aquarium Gravel Snow White,2 lb,2 lb Pure Water Pebbles Aquarium Gravel Snow White,"<p>Pure Water Pebbles Freshwater Aquarium Substrate contains all natural gravel with a fish-safe 100% acrylic coating. These attractive pebbles are non-toxic, colorfast, and will not alter the chemistry of your aquarium water.</p><ul><li>Gravel Grain Size 3.1 - 6.3 mm</li><li>Premium freshwater aquarium substrate</li><li>Natural gravel with 100% acrylic coating</li><li>Non-toxic, colorfast, will not alter water chemistry</li></ul><p>Pure Water Pebbles are recommended for aquariums, ponds, terrariums, gardens, potted plants, vases, ash trays, crafts and hobbies, architectural surfaces, landscaping designs, and more! Be sure to check out all of the colors available to find the perfect gravel for your needs.</p>",Pure Water Pebbles,NEW,1,8,5,0.5,2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ww70012__1.jpg,1,White,pure-water-pebbles-aquarium-gravel-snow-white,https://www.petwholesaleusa.com/products/pure-water-pebbles-aquarium-gravel-snow-white
VN00419,192,Clearance,9.18,18.99,0,,079441004199,SL7,79441004199,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Cat Supplies,"Cat Liners and Filters, Van Ness",Van Ness PureNess Sifting Cat Pan Liners Extra Giant,10 count,10 count Van Ness PureNess Sifting Cat Pan Liners Extra Giant,"<p>Van Ness PureNess Extra Giant Sifting Cat Pan Liners make it easy to keep your cats litter clean and your home odor-free. Made from 100% recycled plastic with 3-ply, no-tear technology, these liners automatically sift out unused litter when lifted, so you only throw away the waste!.</p><ul><li>Liners automatically sift out unused litter when lifted</li><li>Saves time and money while keeping litter pan ready for use</li><li>Durable 3-ply, no-tear technology</li></ul><p>Sifting unused litter out lets you dispose of waste without sacrificing litter thats still perfectly fine for use, resulting in more efficient litter usage and less money spent on new litter. Each pack of liners includes a rubber band to keep liners securely in place in the litter pan.</p><p>Made in the USA.</p><p>Sizing: Extra-giant sifting liners fit pans up to 22"" x 18"", including the following Van Ness litter pan models: CP2, CP2HS, CP3, CP4, CP6 and CP7.</p>",Van Ness,NEW,1,9,4.5,2,0.8,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/vn00419__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/vn00419__2.jpg",2,,van-ness-pureness-sifting-cat-pan-liners-extra-giant,https://www.petwholesaleusa.com/products/van-ness-pureness-sifting-cat-pan-liners-extra-giant
XA1205,186,Clearance,0.05,0.99,0,,015561112055,11205,15561112055,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Thermometers, Marina",Marina Plastic Aquarium Thermometer,1 count,1 count Marina Plastic Aquarium Thermometer,"<p>Hagen Marinas Plastic Aquarium Thermometer is for fresh and saltwater use. Accurate and easy to read, with a safety zone indicator to protect most tropical fish from unsafe temperatures. With a suction cup for easy attachment.</p><ul><li>Accurate and easy to read</li><li>Safety zone indicator for most tropical fish</li><li>Protect your fish from unsafe temperatures</li></ul>",Marina,NEW,1,3.7,0.5,4.2,0.04,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa1205__1.jpg,1,,marina-plastic-aquarium-thermometer,https://www.petwholesaleusa.com/products/marina-plastic-aquarium-thermometer
V10971,165,,3.26,7.99,0,,087535109712,10971,87535109712,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Spray Millet, Bird Top Sellers, Sunseed",Sunseed Golden Millet Spray Natural Bird Treat,7 oz,7 oz Sunseed Golden Millet Spray Natural Bird Treat,"<p>High in key nutrients like protein, carbs, vitamins, calcium, and magnesium, millet is one of the most nutritious grains you can give to your bird. Sunseed Golden Millet Spray has an appealing texture and taste and can keep birds entertained as a fun and satisfying foraging activity. As a low-fat and natural treat, it aids in digestion and helps ease stress, making it a particularly good choice for pet birds during times of tension, such as molting, weaning, or breeding.</p><ul><li>All natural</li><li>Ideal for Canaries, Finches and Parakeets</li><li>High in protein, fiber, vitamins, and minerals</li><li>Low Fat Natural Spray Millet</li></ul>",Sunseed,NEW,1,8.5,7,2.5,0.5,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v10971__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v10971__2.jpg",2,,sunseed-golden-millet-spray-natural-bird-treat,https://www.petwholesaleusa.com/products/sunseed-golden-millet-spray-natural-bird-treat
ZM40056,161,,2.29,5.99,0,,097612400564,ZM-56,97612400564,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Aquatic Turtle Food, Reptile Top Sellers, Zoo Med",Zoo Med Natural Aquatic Turtle Food Hatchling Formula,1.6 oz,1.6 oz Zoo Med Natural Aquatic Turtle Food Hatchling Formula,"<p>Zoo Med Natural Aquatic Turtle Food Hatchling Formula is for turtles up to 2"". Natural Aquatic Turtle Food is a high-protein, floating, vitamin-enriched floating pellet food for hatchling aquatic turtles.</p><ul><li>Fortified with vitamins and minerals</li><li>Great for all tyes of hatchling turtles</li><li>No artificial preservatives, colors or flavors</li></ul><p>Zoo Med Natural Aquatic Turtle Food Hatchling Formula is great for all types of hatchling aquatic turtles like Red Ear Sliders, Painted, Spotted, Asian Aquatic Box type, Sidenecks, etc. Pellet size is 1/16"" wide.</p><p>Feeding instructions:<br>Open container and spoon out 1 level teaspoon of food per aquatic turtle being fed. Let turtles feed for a minimum of one hour. Any uneaten food left after this time should be netted out and discarded. If your turtles eat all their food in a short time, you may want to increase the amount to 1 level tablespoon or more per feeding.</p><p>Ingredients:<br>Fish Meal, Poultry Meal, Bloodmeal (non-ruminant), Plant Protein Products, Grain Products, Processed Grain By-Products. Fish Oil, Soy Lecithin, L-ascorbyl-2-polyphosphate (source of Vitamin C), Choline Chloride, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Riboflavin, Thiamine Mononitrate, Biotin, Pyridoxine Hydrochloride, Folic Acid, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin B12 Supplement, Manganese Sulfate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Sodium Selenite, Potassium lodate, Propionic Acid (Preservative), Ethoxyquin.</p><p>Guaranteed Analysis:<br>Crude Protein, min, 44.0%<br>Crude Fat, min, 15.0%<br>Crude Fiber, max, 5.0%<br>Moisture content, max, 10.0%.</p>",Zoo Med,NEW,1,0.75,0.75,3.5,0.16,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm40056__1.jpg,1,,zoo-med-natural-aquatic-turtle-food-hatchling-formula,https://www.petwholesaleusa.com/products/zoo-med-natural-aquatic-turtle-food-hatchling-formula
WE01055,157,Clearance,6.54,15.99,0,,028023010554,1055,28023010554,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Fish Nets, Weco",Weco Fine Mesh Fish Net with Long Handle,"5"" net - 1 count","5"" net - 1 count Weco Fine Mesh Fish Net with Long Handle","<p>Weco Fine Mesh Nets are ideally suited for handling delicate aquarium fish and skimming debris from the water. Weco nets use only the highest quality mesh for a difference you can see and feel, with an extra-long twisted wire handle thats ideally suited for deeper aquariums.</p><ul><li>Fine mesh net for handling delicate fish and skimming debris</li><li>Highest quality mesh - you can see and feel the difference</li><li>Extra long handle is perfect for deep aquariums</li><li>5""W Net comes with a 15.5"" Long Handle</li><li>8""W Net comes with a 17"" Long Handle</li></ul><p>Wecos vinyl-coated wire handles are 3mm (10%) thicker than the competition on all net sizes, resulting in a more secure grip and a sturdier net. All nets include a convenient net holder.</p>",Weco,NEW,1,19.75,5.02,0.25,0.2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/we01055__1.jpg,1,,weco-fine-mesh-fish-net-with-long-handle,https://www.petwholesaleusa.com/products/weco-fine-mesh-fish-net-with-long-handle
V20390,147,,2.58,6.99,4.99,,051233203904,20390,51233203904,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Small Pet Chinchilla Treats, Small Pet Guinea Pig Treats, Small Pet Hamster and Gerbil Treats, Small Pet Hay and Grass Treats, Small Pet Rabbit Treats, Small Pet Rat and Mouse Treats, Small Pet Top Sellers, Vitakraft",VitaKraft Nibble Rings Small Animal Treats,10.5 oz,10.5 oz VitaKraft Nibble Rings Small Animal Treats,"<p>Vitakraft Nibble Rings are a healthy alternative for every small animal. They are easily digestible and are formulated to taste great. Feed as a special reward to your pet rabbit, guinea pig, hamster, or another small animal.</p><ul><li>Three types of quality grains</li><li>Packed with raw fiber and delicious alfalfa</li><li>Healthy vitamins and minerals</li></ul><p>Chewing Vitakraft Nibble Rings helps keep small animals teeth trim and healthy - an essential part of maintaining your pets health and happiness.</p><p>Ingredients: Corn, Toasted Wheat, Alfalfa, Soybean Splits, Calcium Phosphate, Manganese, Iron, Zinc, Copper, Dandelions, Chlorophyll, Vitamin A Acetate And Palmitate (source of Vitamin A), D-activated Animal Sterol (source of Vitamin D3).</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 11.0%<br>Crude Fat (min) - 3.0%<br>Crude Fiber (max) - 12.0%<br>Moisture (max) - 8.0%.</p>",Vitakraft,NEW,1,7.25,4,2,0.7,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v20390__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v20390__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v20390__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v20390__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v20390__5.jpg",5,,vitakraft-nibble-rings-small-animal-treats,https://www.petwholesaleusa.com/products/vitakraft-nibble-rings-small-animal-treats
S20015,142,Clearance,10.28,20.99,0,,010838200152,20015,10838200152,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Reptile Terrariums and Tanks, Small Pet Carriers, Lees","Lees Kritter Keeper Small for Small Pets, Reptiles and Insects",1 count,"1 count Lees Kritter Keeper Small for Small Pets, Reptiles and Insects","<p>Lees Kritter Keeper Rectangle Terrariums are the perfect home for goldfish, bettas, small animals, insects, and hermit crabs! Colorful, snap-tight lids feature a hinged feeder/viewer window and airline access hole (except Mini and Small sizes).</p><ul><li>Perfect for goldfish, bettas, small critters, insects and hermit crabs</li><li>Colorful snap-tight lids keep pets secure</li><li>Great for visits to the vet</li><li>Carrying handles allow easy transport</li></ul><p>Dimensions: 9.1""L x 6"" x 6.6""H.</p><p>Note: Lids ship in assorted colors. Please let us choose a color for you.</p>",Lees,NEW,1,6,9.25,6.75,0.808,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/s20015__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/s20015__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/s20015__3.jpg",3,,lees-kritter-keeper-small-for-small-pets-reptiles-and-insects,https://www.petwholesaleusa.com/products/lees-kritter-keeper-small-for-small-pets-reptiles-and-insects
WW30085,141,Clearance,11.77,23.99,0,,029904300856,70425,29904300856,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Gravel and Sand, Pure Water Pebbles",Pure Water Pebbles Aquarium Gravel Rainbow Gems,5 lb,5 lb Pure Water Pebbles Aquarium Gravel Rainbow Gems,"<p>Pure Water Pebbles Freshwater Aquarium Substrate contains all natural gravel with a fish-safe 100% acrylic coating. These attractive pebbles are non-toxic, colorfast, and will not alter the chemistry of your aquarium water.</p><ul><li>Gravel Grain Size 6.3 - 9.5 mm</li><li>Premium freshwater aquarium substrate</li><li>Natural gravel with 100% acrylic coating</li><li>Non-toxic, colorfast, will not alter water chemistry</li></ul><p>Pure Water Pebbles are recommended for aquariums, ponds, terrariums, gardens, potted plants, vases, ash trays, crafts and hobbies, architectural surfaces, landscaping designs, and more! Be sure to check out all of the colors available to find the perfect gravel for your needs.</p>",Pure Water Pebbles,NEW,1,12,8,1.5,5,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ww30085__1.jpg,1,,pure-water-pebbles-aquarium-gravel-rainbow-gems,https://www.petwholesaleusa.com/products/pure-water-pebbles-aquarium-gravel-rainbow-gems
V26610,136,,3.69,8.99,0,,087535594310,26610,87535594310,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Canary Treats, Bird Cockatiel Treats, Bird Parakeet Treats, Bird Parrot Treats, Bird Top Sellers, Vitakraft",Vitakraft Vita Prima Sunseed Swing Ring Grass and Spinach Bird Treat,1 count,1 count Vitakraft Vita Prima Sunseed Swing Ring Grass and Spinach Bird Treat,"<p>The Vita Prima Sunseed Swing Ring is a delicious and wholesome grass and spinach activity treat for your pet parakeet, canary or finch. The outer layer of top quality grass seed and spinach surrounds a crunchy biscuit, baked onto a softwood ring with hours of chewing potential!.</p><ul><li>All natural grass seed and spinach bird treat</li><li>Crunchy baked biscuit surrounds a softwood chew treat</li><li>Stimulates physical and mental activity and foraging instinct</li><li>Swing Ring is aproximately 4"" Wide and 2.11 oz</li></ul><p>With delicious, all natural ingredients your feathered friend will love, and a unique swinging shape to stimulate curiosity and exercise, this all-in-one treat and toy is exactly what your birds cage needs. The Swing Ring stimulates several positive instincts in your bird, including physical exercise, mental activity, and the natural urge to forage for food. No bird is bored when theres a Swing Ring nearby! A plastic clip is included for easy cage attachment.</p><p>Ingredients: Yellow Millet, Wheat Flour, Grass Seed, Calcium Carbonate, Corn Starch, Dehydrated Spinach Leaves, Calcium Propionate (a preservative), Lecithin, Honey, Green Tea Concentrate, Color Added (Yellow #5 and #6).</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 9.0%<br>Crude Fat (min) - 5.0%<br>Crude Fiber (max) - 5.0%<br>Moisture (max) - 14.0%.</p>",Vitakraft,NEW,1,9,4.5,1,0.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v26610__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v26610__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v26610__3.jpg",3,,vitakraft-vita-prima-sunseed-swing-ring-grass-and-spinach-bird-treat,https://www.petwholesaleusa.com/products/vitakraft-vita-prima-sunseed-swing-ring-grass-and-spinach-bird-treat
